Opponent,Category,Filename,Winner,Reason
SD1.5_ControlNet_Gemini,Severe,003430_sat_real.png,MoE_Ours,"Image B much better captures the disaster damage severity and structural details. It accurately shows defoliated trees, visible structural damage to houses, and critically, replicates the extensive piles of rubble and debris seen in the reference image. Image A depicts a scene with significantly less damage and minimal rubble."
SD1.5_ControlNet_Gemini,Severe,003431_sat_real.png,SD1.5_ControlNet_Gemini,"Image B accurately depicts the severe disaster damage, including the extensive rubble pile and defoliated trees, which are present in the Reference. Image A fails to show the crucial rubble pile and presents a largely undamaged environment, significantly misrepresenting the damage severity."
SD1.5_ControlNet_Gemini,Severe,003438_sat_real.png,Tie,"The Reference image clearly shows significant rubble and debris, indicating severe disaster damage. Both Method A and Method B completely fail to capture this damage severity, depicting an idealized, undamaged scene with intact structures and landscaping. Neither image fulfills the critical requirement of showing the disaster damage, making them equally inaccurate for rescue assessment."
SD1.5_ControlNet_Gemini,Severe,003464_sat_real.png,Tie,"Images A and B were not provided, therefore a comparison of their disaster damage severity and structural details accuracy against the reference image cannot be performed."
SD1.5_ControlNet_Gemini,Severe,003467_sat_real.png,SD1.5_ControlNet_Gemini,"Method A more accurately captures the extensive rubble and debris piles, which are critical indicators of disaster damage severity. Method B significantly diminishes the scale and detail of the rubble, misrepresenting the post-disaster scene."
SD1.5_ControlNet_Gemini,Severe,003486_sat_real.png,MoE_Ours,"Image B accurately captures the disaster damage severity by preserving the bare, damaged vegetation and, crucially, reproduces all visible debris and rubble from the reference image. Image A fails to show any damage, depicting a pristine, undamage scene."
SD1.5_ControlNet_Gemini,Severe,003496_sat_real.png,Tie,"Images A and B were not provided for comparison against the Reference image. Therefore, an assessment of which method better captures disaster damage severity and structural details cannot be made."
SD1.5_ControlNet_Gemini,Severe,003499_sat_real.png,MoE_Ours,"Image A accurately captures the extensive piles of construction rubble and household debris along the streets, consistent with the disaster damage shown in the Reference. Image B significantly misrepresents the scene by replacing the structural rubble with manicured vegetation piles or clean areas, underestimating the true severity of the damage."
SD1.5_ControlNet_Gemini,Severe,003502_sat_real.png,SD1.5_ControlNet_Gemini,"Method A better captures the disaster damage severity by accurately depicting the extensive piles of organic debris and damaged vegetation along the roadside, which are prominent features in the reference image. Method B significantly underrepresents this critical rubble and shows healthier trees, failing to convey the true extent of the damage."
SD1.5_ControlNet_Gemini,Severe,003523_sat_real.png,Tie,"The Reference image, particularly in the lower left, clearly shows significant piles of rubble and debris, indicating disaster damage. Both Image A and Image B completely fail to capture this critical aspect of disaster damage severity, instead depicting a clean, undamaged environment with no rubble whatsoever. Therefore, neither method accurately reflects the ground truth regarding disaster damage."
SD1.5_ControlNet_Gemini,Severe,003536_sat_real.png,SD1.5_ControlNet_Gemini,"Method B accurately captures the extensive disaster damage severity, particularly the defoliated trees and significant piles of rubble and debris along the roadside, which are prominent in the reference. Method A fails to show any substantial damage or rubble, portraying healthy trees and clean surroundings, thus misrepresenting the post-disaster scene."
SD1.5_ControlNet_Gemini,Severe,003550_sat_real.png,MoE_Ours,"Image B better captures the widespread disaster damage severity, accurately depicting defoliated and damaged trees, which is a critical indicator of impact in the reference image. Image A's trees appear largely healthy, misrepresenting the extent of environmental damage."
SD1.5_ControlNet_Gemini,Severe,003565_sat_real.png,SD1.5_ControlNet_Gemini,"Image B much better captures the extensive disaster damage severity by accurately depicting the piles of rubble and severely damaged, defoliated vegetation shown in the Reference. Image A significantly minimizes the rubble and shows healthier vegetation, underestimating the actual damage."
SD1.5_ControlNet_Gemini,Severe,003567_sat_real.png,MoE_Ours,Image B more accurately portrays the significant piles of rubble and widespread vegetation damage visible in the reference. Image A largely omits or minimizes these critical indicators of disaster severity.
SD1.5_ControlNet_Gemini,Severe,003599_sat_real.png,SD1.5_ControlNet_Gemini,"Image B accurately captures the detailed granularity of the widespread rubble and debris, and provides a clearer representation of structural damage and vegetation devastation, which is crucial for assessing disaster severity. Image A's depiction of rubble is less distinct and lacks the fine detail of the ground truth."
SD1.5_ControlNet_Gemini,Severe,003613_sat_real.png,MoE_Ours,"Image A accurately captures the extensive piles of rubble and debris, including identifiable items like furniture and a bicycle, matching the severe ground-level damage shown in the Reference. Image B significantly lacks this critical representation of rubble, which is essential for assessing disaster damage severity and planning rescue/recovery efforts."
SD1.5_ControlNet_Gemini,Severe,003615_sat_real.png,MoE_Ours,"Image A accurately depicts the extensive rubble piles and severe vegetative damage, which are critical indicators of disaster severity seen in the reference. Image B significantly minimizes or omits these crucial debris fields, making the scene appear less damaged."
